Date;Adj Close apple;Adj Close amazon;Adj Close IBM;Adj Close sep 500
07/12/2018;165.995926;1629.130005;113.87809;2633.080078
10/12/2018;167.089478;1641.030029;115.586166;2637.719971
11/12/2018;166.13385;1643.23999;115.357147;2636.780029
12/12/2018;166.596878;1663.540039;115.614792;2651.070068
13/12/2018;168.419479;1658.380005;115.204483;2650.540039
14/12/2018;163.030457;1591.910034;114.41246;2599.949951
17/12/2018;161.51326;1520.910034;110.786377;2545.939941
18/12/2018;163.61174;1551.47998;111.311211;2546.159912
19/12/2018;158.508408;1495.079956;111.10128;2506.959961
20/12/2018;154.508499;1460.829956;107.847336;2467.419922
21/12/2018;148.498795;1377.449951;105.862541;2416.620117
24/12/2018;144.65654;1343.959961;102.646774;2351.100098
26/12/2018;154.843475;1470.900024;106.291939;2467.699951
27/12/2018;153.838562;1461.640015;108.572556;2488.830078
28/12/2018;153.917389;1478.02002;107.85688;2485.73999
31/12/2018;155.405045;1501.969971;108.46759;2506.850098
02/01/2019;155.582367;1539.130005;109.937111;2510.030029
03/01/2019;140.08522;1500.280029;107.742371;2447.889893
04/01/2019;146.065353;1575.390015;111.950539;2531.939941
07/01/2019;145.740265;1629.51001;112.742554;2549.689941
08/01/2019;148.518509;1656.579956;114.345657;2574.409912
09/01/2019;151.040604;1659.420044;115.166306;2584.959961
10/01/2019;151.523376;1656.219971;116.215958;2596.639893
11/01/2019;150.035706;1640.560059;115.901062;2596.26001
14/01/2019;147.779602;1617.209961;114.880035;2582.610107
15/01/2019;150.804169;1674.560059;116.158714;2610.300049
16/01/2019;152.646484;1683.780029;116.053741;2616.100098
17/01/2019;153.552872;1693.219971;116.597656;2635.959961
18/01/2019;154.498657;1696.199951;118.153053;2670.709961
22/01/2019;151.030777;1632.170044;116.912544;2632.899902
23/01/2019;151.641586;1640.02002;126.80793;2638.699951
24/01/2019;150.439636;1654.930054;126.464409;2642.330078
25/01/2019;155.424744;1670.569946;127.838509;2664.76001
28/01/2019;153.986359;1637.890015;128.124802;2643.850098
29/01/2019;152.39032;1593.880005;128.182022;2640
30/01/2019;162.803864;1670.430054;128.229752;2681.050049
31/01/2019;163.976242;1718.72998;128.267914;2704.100098
01/02/2019;164.055069;1626.22998;127.96257;2706.530029
04/02/2019;168.715042;1633.310059;129.00267;2724.870117
05/02/2019;171.601685;1658.810059;129.346191;2737.699951
06/02/2019;171.660797;1640.26001;130.080963;2731.610107
07/02/2019;168.409653;1614.369995;128.575012;2706.050049
08/02/2019;168.607529;1588.219971;129.076996;2707.879883
11/02/2019;167.637878;1591;129.347305;2709.800049
12/02/2019;169.082443;1638.01001;131.335922;2744.72998
13/02/2019;168.379944;1640;132.75499;2753.030029
14/02/2019;168.993408;1622.650024;131.751007;2745.72998
15/02/2019;168.617432;1607.949951;133.247314;2775.600098
19/02/2019;169.122009;1627.579956;133.894089;2779.76001
20/02/2019;170.210388;1622.099976;133.218353;2784.699951
21/02/2019;169.250656;1619.439941;133.063904;2774.879883
22/02/2019;171.140442;1631.560059;134.425049;2792.669922
25/02/2019;172.387115;1633;134.627762;2796.110107
26/02/2019;172.486053;1636.400024;134.878738;2793.899902
27/02/2019;173.02034;1641.089966;134.347809;2792.379883
28/02/2019;171.318542;1639.829956;133.343857;2784.48999
01/03/2019;173.119278;1671.72998;134.376755;2803.689941
04/03/2019;173.98999;1696.170044;133.633453;2792.810059
05/03/2019;173.67337;1692.430054;133.102509;2789.649902
06/03/2019;172.674057;1668.949951;132.233688;2771.449951
07/03/2019;170.675415;1625.949951;130.66983;2748.929932
08/03/2019;171.081085;1620.800049;130.40918;2743.070068
11/03/2019;177.007706;1670.619995;132.938416;2783.300049
12/03/2019;178.996475;1673.099976;133.488647;2791.52002
13/03/2019;179.787994;1690.810059;133.758942;2810.919922
14/03/2019;181.786621;1686.219971;133.980972;2808.47998
15/03/2019;184.151337;1712.359985;134.598785;2822.47998
18/03/2019;186.031265;1742.150024;135.351776;2832.939941
19/03/2019;184.557022;1761.849976;135.62207;2832.570068
20/03/2019;186.169785;1797.27002;134.762924;2824.22998
21/03/2019;193.026459;1819.26001;136.539154;2854.879883
22/03/2019;189.029205;1764.77002;134.618103;2800.709961
25/03/2019;186.743637;1774.26001;134.357468;2798.360107
26/03/2019;184.814255;1783.76001;135.361435;2818.459961
27/03/2019;186.476486;1765.699951;134.41539;2805.370117
28/03/2019;186.723846;1773.420044;135.071823;2815.439941
29/03/2019;187.940842;1780.75;136.210953;2834.399902
01/04/2019;189.217209;1814.189941;138.334717;2867.189941
02/04/2019;191.967804;1813.97998;138.045105;2867.23999
03/04/2019;193.283737;1820.699951;138.653275;2873.399902
04/04/2019;193.620117;1818.859985;137.832718;2879.389893
05/04/2019;194.91626;1837.280029;138.315414;2892.73999
08/04/2019;197.983475;1849.859985;138.4216;2895.77002
09/04/2019;197.389832;1835.839966;137.185944;2878.199951
10/04/2019;198.497971;1847.329956;138.064407;2888.209961
11/04/2019;196.845642;1844.069946;138.79808;2888.320068
12/04/2019;196.766495;1843.060059;139.348328;2907.409912
15/04/2019;197.122681;1844.869995;138.91391;2905.580078
16/04/2019;197.142471;1863.040039;140.110962;2907.060059
17/04/2019;200.981445;1864.819946;134.289902;2900.449951
18/04/2019;201.70372;1861.689941;135.467621;2905.030029
22/04/2019;202.366638;1887.310059;134.077515;2907.969971
23/04/2019;205.285416;1923.77002;135.573807;2933.679932
24/04/2019;204.968811;1901.75;135.100769;2927.25
25/04/2019;203.108704;1902.25;133.826523;2926.169922
26/04/2019;202.139069;1950.630005;134.608459;2939.879883
29/04/2019;202.445786;1938.430054;134.231979;2943.030029
30/04/2019;198.547455;1926.52002;135.409698;2945.830078
01/05/2019;208.293274;1911.52002;135.689636;2923.72998
02/05/2019;206.937759;1900.819946;134.75325;2917.52002
03/05/2019;209.510269;1962.459961;135.390396;2945.639893
06/05/2019;206.274857;1950.550049;135.515884;2932.469971
07/05/2019;200.714294;1921;132.870834;2884.050049
08/05/2019;200.75386;1917.77002;133.218353;2879.419922
09/05/2019;198.596924;1899.869995;132.202454;2870.719971
10/05/2019;195.845673;1889.97998;132.182938;2881.399902
13/05/2019;184.463242;1822.680054;128.373337;2811.870117
14/05/2019;187.383331;1840.119995;130.219513;2834.409912
15/05/2019;189.628036;1871.150024;131.284241;2850.959961
16/05/2019;188.793732;1907.569946;132.72995;2876.320068
17/05/2019;187.721039;1869;131.206116;2859.530029
20/05/2019;181.851028;1858.969971;131.987564;2840.22998
21/05/2019;185.33728;1857.52002;133.286728;2864.360107
22/05/2019;181.543121;1859.680054;133.189056;2856.27002
23/05/2019;178.444244;1815.47998;129.320847;2822.23999
24/05/2019;177.758911;1823.280029;129.213394;2826.060059
28/05/2019;177.023911;1836.430054;127.435608;2802.389893
29/05/2019;176.179657;1819.189941;126.683449;2783.02002
30/05/2019;177.093445;1816.319946;126.566223;2788.860107
31/05/2019;173.8853;1775.069946;124.046028;2752.060059
03/06/2019;172.127274;1692.689941;125.296364;2744.449951
04/06/2019;178.424377;1729.560059;129.613907;2803.27002
05/06/2019;181.304733;1738.5;128.441727;2826.149902
06/06/2019;183.966614;1754.359985;129.154785;2843.48999
07/06/2019;188.863251;1804.030029;130.219513;2873.340088
10/06/2019;191.27681;1860.630005;131.616364;2886.72998
11/06/2019;193.491714;1863.699951;132.798325;2885.719971
12/06/2019;192.875916;1855.319946;131.743347;2879.840088
13/06/2019;192.836166;1870.300049;132.612717;2891.639893
14/06/2019;191.43573;1869.670044;132.016861;2886.97998
17/06/2019;192.577942;1886.030029;131.821503;2889.669922
18/06/2019;197.107086;1901.369995;133.218353;2917.75
19/06/2019;196.531006;1908.790039;133.902115;2926.459961
20/06/2019;198.110245;1918.189941;135.631088;2954.179932
21/06/2019;197.434845;1911.300049;135.972961;2950.459961
24/06/2019;197.236206;1913.900024;136.119507;2945.350098
25/06/2019;194.246582;1878.27002;135.152451;2917.379883
26/06/2019;198.447952;1897.829956;135.308746;2913.780029
27/06/2019;198.388367;1904.280029;135.308746;2924.919922
28/06/2019;196.580658;1893.630005;134.70311;2941.76001
01/07/2019;200.186111;1922.189941;136.637207;2964.330078
02/07/2019;201.358109;1934.310059;136.96933;2973.01001
03/07/2019;203.026749;1939;138.258713;2995.820068
05/07/2019;202.847961;1942.910034;138.102448;2990.409912
08/07/2019;198.666458;1952.319946;137.311218;2975.949951
09/07/2019;199.87822;1988.300049;136.09996;2979.629883
10/07/2019;201.854736;2017.410034;137.213531;2993.070068
11/07/2019;200.38475;2001.069946;137.965698;2999.909912
12/07/2019;201.924271;2011;139.430908;3013.77002
15/07/2019;203.82135;2020.98999;139.997482;3014.300049
16/07/2019;203.116135;2009.900024;140.202591;3004.040039
17/07/2019;201.973923;1992.030029;139.753265;2984.419922
18/07/2019;204.268295;1977.900024;146.161179;2995.110107
19/07/2019;201.21907;1964.52002;146.210007;2976.610107
22/07/2019;205.817734;1985.630005;146.268631;2985.030029
23/07/2019;207.426758;1994.48999;146.893799;3005.469971
24/07/2019;207.257935;2000.810059;146.551895;3019.560059
25/07/2019;205.619095;1973.819946;146.903564;3003.669922
26/07/2019;206.334213;1943.050049;147.851074;3025.860107
29/07/2019;208.261078;1912.449951;147.382202;3020.969971
30/07/2019;207.367172;1898.530029;146.297943;3013.179932
31/07/2019;211.598358;1866.780029;144.803421;2980.379883
01/08/2019;207.019531;1855.319946;146.83519;2953.560059
02/08/2019;202.639389;1823.23999;143.836349;2932.050049
05/08/2019;192.031647;1765.130005;137.496811;2844.73999
06/08/2019;195.666885;1787.829956;137.467499;2881.77002
07/08/2019;197.693085;1793.400024;135.885056;2883.97998
08/08/2019;202.053375;1832.890015;138.4646;2938.090088
09/08/2019;200.388382;1807.579956;134.540939;2918.649902
12/08/2019;199.879898;1784.920044;132.554398;2882.699951
13/08/2019;208.344498;1824.339966;134.204895;2926.320068
14/08/2019;202.143112;1762.959961;129.717896;2840.600098
15/08/2019;201.136139;1776.119995;130.380081;2847.600098
16/08/2019;205.881882;1792.569946;132.198593;2888.679932
19/08/2019;209.720367;1816.119995;133.463654;2923.649902
20/08/2019;209.730331;1801.380005;131.447464;2900.51001
21/08/2019;212.00351;1823.540039;132.682877;2924.429932
22/08/2019;211.824051;1804.660034;132.752075;2922.949951
23/08/2019;202.033447;1749.619995;128.05751;2847.110107
26/08/2019;205.871918;1768.869995;128.47261;2878.379883
27/08/2019;203.548889;1761.829956;129.638824;2869.159912
28/08/2019;204.914795;1764.25;131.210266;2887.939941
29/08/2019;208.384369;1786.400024;133.305527;2924.580078
30/08/2019;208.115189;1776.290039;133.947937;2926.459961
03/09/2019;205.084274;1789.839966;132.534637;2906.27002
04/09/2019;208.563843;1800.619995;134.728729;2937.780029
05/09/2019;212.641586;1840.719971;139.324432;2976
06/09/2019;212.621643;1833.51001;138.929108;2978.709961
09/09/2019;213.528931;1831.349976;140.93541;2978.429932
10/09/2019;216.051346;1820.550049;143.356812;2979.389893
11/09/2019;222.920731;1822.98999;141.923737;3000.929932
12/09/2019;222.422226;1843.550049;141.943497;3009.570068
13/09/2019;218.095215;1839.339966;141.99292;3007.389893
16/09/2019;219.241776;1807.839966;140.816803;2997.959961
17/09/2019;220.039383;1822.550049;140.54007;3005.699951
18/09/2019;222.103195;1817.459961;140.559845;3006.72998
19/09/2019;220.298615;1821.5;141.301086;3006.790039
20/09/2019;217.078262;1794.160034;140.223816;2992.070068
23/09/2019;218.065308;1785.300049;140.411606;2991.780029
24/09/2019;217.028412;1741.609985;140.026138;2966.600098
25/09/2019;220.368393;1768.329956;141.488876;2984.870117
26/09/2019;219.231812;1739.839966;141.874329;2977.620117
27/09/2019;218.165024;1725.449951;141.567947;2961.790039
30/09/2019;223.299591;1735.910034;143.722488;2976.73999
01/10/2019;223.91774;1735.650024;141.983032;2940.25
02/10/2019;218.304596;1713.22998;140.036026;2887.610107
03/10/2019;220.159027;1724.420044;140.362183;2910.629883
04/10/2019;226.33049;1739.650024;141.320862;2952.01001
07/10/2019;226.380341;1732.660034;139.630814;2938.790039
08/10/2019;223.728302;1705.51001;136.764679;2893.060059
09/10/2019;226.350433;1721.98999;138.039612;2919.399902
10/10/2019;229.401276;1720.26001;139.482574;2938.129883
11/10/2019;235.50296;1731.920044;141.093536;2970.27002
14/10/2019;235.163971;1736.430054;140.381943;2966.149902
15/10/2019;234.615631;1767.380005;141.330734;2995.679932
16/10/2019;233.668457;1777.430054;140.451126;2989.689941
17/10/2019;234.575745;1787.47998;132.692764;2997.949951
18/10/2019;235.702362;1757.51001;132.52475;2986.199951
21/10/2019;239.790085;1785.660034;131.032379;3006.719971
22/10/2019;239.241745;1765.72998;132.396271;2995.98999
23/10/2019;242.452087;1762.170044;132.811371;3004.52002
24/10/2019;242.850891;1780.780029;132.50499;3010.290039
25/10/2019;245.841919;1761.329956;133.858994;3022.550049
28/10/2019;248.30452;1777.079956;134.382797;3039.419922
29/10/2019;242.561752;1762.709961;132.257904;3036.889893
30/10/2019;242.531845;1779.98999;133.671204;3046.77002
31/10/2019;248.015381;1776.660034;132.168945;3037.560059
01/11/2019;255.05426;1791.439941;133.947937;3066.909912
04/11/2019;256.729218;1804.660034;136.062958;3078.27002
05/11/2019;256.360352;1801.709961;136.280396;3074.620117
06/11/2019;256.470001;1795.77002;137.160004;3076.780029
07/11/2019;259.429993;1788.199951;137.690002;3085.179932
08/11/2019;260.140015;1785.880005;137.610001;3093.080078
11/11/2019;262.200012;1771.650024;135.470001;3087.01001
12/11/2019;261.959991;1778;135.589996;3091.840088
13/11/2019;264.470001;1753.109985;134.479996;3094.040039
14/11/2019;262.640015;1754.599976;134;3096.629883
15/11/2019;265.76001;1739.48999;134.399994;3120.459961
18/11/2019;267.100006;1752.530029;134.309998;3122.030029
19/11/2019;266.290009;1752.790039;134.520004;3120.179932
20/11/2019;263.190002;1745.530029;133.199997;3108.459961
21/11/2019;262.01001;1734.709961;133.839996;3103.540039
22/11/2019;261.779999;1745.719971;134.339996;3110.290039
25/11/2019;266.369995;1773.839966;135.970001;3133.639893
26/11/2019;264.290009;1796.939941;135.089996;3140.52002
27/11/2019;267.839996;1818.51001;133.770004;3153.629883
29/11/2019;267.25;1800.800049;134.449997;3140.97998
02/12/2019;264.160004;1781.599976;132.910004;3113.870117
03/12/2019;259.450012;1769.959961;132.119995;3093.199951
04/12/2019;261.73999;1760.689941;131.990005;3112.76001
05/12/2019;265.579987;1740.47998;131.910004;3117.429932
06/12/2019;270.709991;1751.599976;133.220001;3145.909912
09/12/2019;266.920013;1749.51001;133.919998;3135.959961
10/12/2019;268.480011;1739.209961;133.910004;3132.52002
11/12/2019;270.769989;1748.719971;133.759995;3141.629883
12/12/2019;271.459991;1760.329956;135.320007;3168.570068
13/12/2019;275.149994;1760.939941;134.210007;3168.800049
16/12/2019;279.859985;1769.209961;134.130005;3191.449951
17/12/2019;280.410004;1790.660034;134.220001;3192.52002
18/12/2019;279.73999;1784.030029;134.410004;3191.139893
19/12/2019;280.019989;1792.280029;134.559998;3205.370117
20/12/2019;279.440002;1786.5;135.589996;3221.219971
23/12/2019;284;1793;135.550003;3224.01001
24/12/2019;284.269989;1789.209961;134.979996;3223.379883
26/12/2019;289.910004;1868.77002;134.910004;3239.909912
27/12/2019;289.799988;1869.800049;135.270004;3240.02002
30/12/2019;291.519989;1846.890015;132.809998;3221.290039
